transaction_id;status;recommendation;reason;timestamp
21321966;success;approve;looks_ok;2025-10-20T12:54:55.477616
21321967;success;approve;looks_ok;2025-10-20T12:54:55.714248
21321968;success;approve;looks_ok;2025-10-20T12:54:55.962932
21321969;success;approve;looks_ok;2025-10-20T12:54:56.217615
21321970;success;approve;looks_ok;2025-10-20T12:54:56.460342
21321971;success;approve;looks_ok;2025-10-20T12:54:56.701374
21321972;success;deny;high_value_rapid_tx;2025-10-20T12:54:56.948450
21321973;success;deny;high_value_rapid_tx;2025-10-20T12:54:57.194001
21321974;success;approve;looks_ok;2025-10-20T12:54:57.435689
21321975;success;approve;looks_ok;2025-10-20T12:54:57.674854
21321976;success;approve;looks_ok;2025-10-20T12:54:57.917670
21321977;success;approve;looks_ok;2025-10-20T12:54:58.170677
21321978;success;approve;looks_ok;2025-10-20T12:54:58.418038
21321979;success;approve;looks_ok;2025-10-20T12:54:58.667549
21321980;success;approve;looks_ok;2025-10-20T12:54:58.911361
21321981;success;approve;looks_ok;2025-10-20T12:54:59.161419
21321982;success;approve;looks_ok;2025-10-20T12:54:59.398001
21321983;success;approve;looks_ok;2025-10-20T12:54:59.651696
21321984;success;approve;looks_ok;2025-10-20T12:54:59.900964
21321985;success;approve;looks_ok;2025-10-20T12:55:00.147821
21321986;success;approve;looks_ok;2025-10-20T12:55:00.390750
21321987;success;approve;looks_ok;2025-10-20T12:55:00.635959
21321988;success;approve;looks_ok;2025-10-20T12:55:00.882732
21321989;success;approve;looks_ok;2025-10-20T12:55:01.122145
21321990;success;approve;looks_ok;2025-10-20T12:55:01.376003
21321991;success;approve;looks_ok;2025-10-20T12:55:01.636857
21321992;success;approve;looks_ok;2025-10-20T12:55:01.890322
21321993;success;approve;looks_ok;2025-10-20T12:55:02.132501
21321994;success;approve;looks_ok;2025-10-20T12:55:02.394812
21321995;success;approve;looks_ok;2025-10-20T12:55:02.649379
21321996;success;approve;looks_ok;2025-10-20T12:55:02.909930
21321997;success;approve;looks_ok;2025-10-20T12:55:03.168426
21321998;success;approve;looks_ok;2025-10-20T12:55:03.411289
21321999;success;approve;looks_ok;2025-10-20T12:55:03.654779
21322000;success;approve;looks_ok;2025-10-20T12:55:03.899063
21322001;success;approve;looks_ok;2025-10-20T12:55:04.153175
21322002;success;deny;high_value_rapid_tx;2025-10-20T12:55:04.398448
21322003;success;approve;looks_ok;2025-10-20T12:55:04.660406
21322004;success;approve;looks_ok;2025-10-20T12:55:04.908097
21322005;success;deny;high_value_rapid_tx;2025-10-20T12:55:05.168042
21322006;success;deny;high_value_rapid_tx;2025-10-20T12:55:05.422658
21322007;success;deny;high_value_rapid_tx;2025-10-20T12:55:05.683059
21322008;success;approve;looks_ok;2025-10-20T12:55:05.931326
21322009;success;approve;looks_ok;2025-10-20T12:55:06.173199
21322010;success;deny;previous_chargeback;2025-10-20T12:55:06.436778
21322011;success;approve;looks_ok;2025-10-20T12:55:06.673276
21322012;success;deny;high_value_rapid_tx;2025-10-20T12:55:06.926397
21322013;success;deny;previous_chargeback;2025-10-20T12:55:07.176501
21322014;success;approve;looks_ok;2025-10-20T12:55:07.434432
21322015;success;deny;high_value_rapid_tx;2025-10-20T12:55:07.686235
21322016;success;deny;high_value_rapid_tx;2025-10-20T12:55:07.935488
21322017;success;approve;looks_ok;2025-10-20T12:55:08.169023
21322018;success;deny;high_value_rapid_tx;2025-10-20T12:55:08.405334
21322019;success;deny;high_value_rapid_tx;2025-10-20T12:55:08.643696
21322020;success;deny;high_value_rapid_tx;2025-10-20T12:55:08.884033
21322021;success;approve;looks_ok;2025-10-20T12:55:09.118036
21322022;success;approve;looks_ok;2025-10-20T12:55:09.351014
21322023;success;approve;looks_ok;2025-10-20T12:55:09.585435
21322024;success;deny;previous_chargeback;2025-10-20T12:55:09.822736
21322025;success;approve;looks_ok;2025-10-20T12:55:10.056409
21322026;success;approve;looks_ok;2025-10-20T12:55:10.297245
21322027;success;deny;high_value_rapid_tx;2025-10-20T12:55:10.535151
21322028;success;approve;looks_ok;2025-10-20T12:55:10.768777
21322029;success;deny;high_value_rapid_tx;2025-10-20T12:55:11.005520
21322030;success;approve;looks_ok;2025-10-20T12:55:11.239207
21322031;success;approve;looks_ok;2025-10-20T12:55:11.473547
21322032;success;approve;looks_ok;2025-10-20T12:55:11.710243
21322033;success;approve;looks_ok;2025-10-20T12:55:11.945612
21322034;success;approve;looks_ok;2025-10-20T12:55:12.180289
21322035;success;approve;looks_ok;2025-10-20T12:55:12.415260
21322036;success;approve;looks_ok;2025-10-20T12:55:12.652222
21322037;success;approve;looks_ok;2025-10-20T12:55:12.897661
21322038;success;approve;looks_ok;2025-10-20T12:55:13.131477
21322039;success;approve;looks_ok;2025-10-20T12:55:13.365025
21322040;success;deny;high_value_rapid_tx;2025-10-20T12:55:13.602470
21322041;success;deny;high_value_rapid_tx;2025-10-20T12:55:13.839048
21322042;success;deny;high_value_rapid_tx;2025-10-20T12:55:14.076233
21322043;success;deny;high_value_rapid_tx;2025-10-20T12:55:14.314372
21322044;success;deny;high_value_rapid_tx;2025-10-20T12:55:14.551513
21322045;success;deny;high_value_rapid_tx;2025-10-20T12:55:14.787912
21322046;success;approve;looks_ok;2025-10-20T12:55:15.023061
21322047;success;approve;looks_ok;2025-10-20T12:55:15.256951
21322048;success;approve;looks_ok;2025-10-20T12:55:15.498847
21322049;success;approve;looks_ok;2025-10-20T12:55:15.734546
21322050;success;deny;previous_chargeback;2025-10-20T12:55:15.971148
21322051;success;approve;looks_ok;2025-10-20T12:55:16.205179
21322052;success;deny;high_value_rapid_tx;2025-10-20T12:55:16.442350
21322053;success;approve;looks_ok;2025-10-20T12:55:16.676200
21322054;success;deny;previous_chargeback;2025-10-20T12:55:16.913088
21322055;success;deny;previous_chargeback;2025-10-20T12:55:17.150693
21322056;success;approve;looks_ok;2025-10-20T12:55:17.384995
21322057;success;approve;looks_ok;2025-10-20T12:55:17.621168
21322058;success;approve;looks_ok;2025-10-20T12:55:17.860154
21322059;success;deny;previous_chargeback;2025-10-20T12:55:18.097524
21322060;success;approve;looks_ok;2025-10-20T12:55:18.332617
21322061;success;deny;previous_chargeback;2025-10-20T12:55:18.570470
21322062;success;deny;previous_chargeback;2025-10-20T12:55:18.807499
21322063;success;deny;previous_chargeback;2025-10-20T12:55:19.053174
21322064;success;deny;previous_chargeback;2025-10-20T12:55:19.290495
21322065;success;deny;high_value_rapid_tx;2025-10-20T12:55:19.527586
21322066;success;approve;looks_ok;2025-10-20T12:55:19.763231
21322067;success;deny;previous_chargeback;2025-10-20T12:55:19.999957
21322068;success;approve;looks_ok;2025-10-20T12:55:20.240010
21322069;success;deny;previous_chargeback;2025-10-20T12:55:20.477654
21322070;success;approve;looks_ok;2025-10-20T12:55:20.712134
21322071;success;approve;looks_ok;2025-10-20T12:55:20.945923
21322072;success;approve;looks_ok;2025-10-20T12:55:21.180584
21322073;success;deny;previous_chargeback;2025-10-20T12:55:21.418256
21322074;success;approve;looks_ok;2025-10-20T12:55:21.651870
21322075;success;approve;looks_ok;2025-10-20T12:55:21.887078
21322076;success;deny;previous_chargeback;2025-10-20T12:55:22.133258
21322077;success;approve;looks_ok;2025-10-20T12:55:22.367057
21322078;success;deny;previous_chargeback;2025-10-20T12:55:22.604005
21322079;success;approve;looks_ok;2025-10-20T12:55:22.837843
21322080;success;approve;looks_ok;2025-10-20T12:55:23.072450
21322081;success;approve;looks_ok;2025-10-20T12:55:23.307796
21322082;success;approve;looks_ok;2025-10-20T12:55:23.541583
21322083;success;approve;looks_ok;2025-10-20T12:55:23.787394
21322084;success;approve;looks_ok;2025-10-20T12:55:24.021811
21322085;success;approve;looks_ok;2025-10-20T12:55:24.255427
21322086;success;deny;previous_chargeback;2025-10-20T12:55:24.492422
21322087;success;approve;looks_ok;2025-10-20T12:55:24.726611
21322088;success;approve;looks_ok;2025-10-20T12:55:24.966963
21322089;success;approve;looks_ok;2025-10-20T12:55:25.201155
21322090;success;deny;previous_chargeback;2025-10-20T12:55:25.439081
21322091;success;approve;looks_ok;2025-10-20T12:55:25.672889
21322092;success;approve;looks_ok;2025-10-20T12:55:25.907062
21322093;success;approve;looks_ok;2025-10-20T12:55:26.151123
21322094;success;approve;looks_ok;2025-10-20T12:55:26.385561
21322095;success;approve;looks_ok;2025-10-20T12:55:26.620378
21322096;success;approve;looks_ok;2025-10-20T12:55:26.854879
21322097;success;deny;previous_chargeback;2025-10-20T12:55:27.101941
21322098;success;deny;previous_chargeback;2025-10-20T12:55:27.341728
21322099;success;approve;looks_ok;2025-10-20T12:55:27.574889
21322100;success;approve;looks_ok;2025-10-20T12:55:27.810831
21322101;success;approve;looks_ok;2025-10-20T12:55:28.046250
21322102;success;deny;previous_chargeback;2025-10-20T12:55:28.286015
21322103;success;deny;high_value_rapid_tx;2025-10-20T12:55:28.525105
21322104;success;deny;previous_chargeback;2025-10-20T12:55:28.766188
21322105;success;deny;previous_chargeback;2025-10-20T12:55:29.006008
21322106;success;approve;looks_ok;2025-10-20T12:55:29.240163
21322107;success;deny;high_value_rapid_tx;2025-10-20T12:55:29.478249
21322108;success;deny;high_value_rapid_tx;2025-10-20T12:55:29.715747
21322109;success;approve;looks_ok;2025-10-20T12:55:29.950872
21322110;success;approve;looks_ok;2025-10-20T12:55:30.186577
21322111;success;deny;previous_chargeback;2025-10-20T12:55:30.432003
21322112;success;deny;previous_chargeback;2025-10-20T12:55:30.677863
21322113;success;approve;looks_ok;2025-10-20T12:55:30.920503
21322114;success;approve;looks_ok;2025-10-20T12:55:31.156648
21322115;success;approve;looks_ok;2025-10-20T12:55:31.393709
21322116;success;deny;previous_chargeback;2025-10-20T12:55:31.633097
21322117;success;approve;looks_ok;2025-10-20T12:55:31.870395
21322118;success;approve;looks_ok;2025-10-20T12:55:32.111929
21322119;success;approve;looks_ok;2025-10-20T12:55:32.347239
21322120;success;approve;looks_ok;2025-10-20T12:55:32.583638
21322121;success;deny;high_value_rapid_tx;2025-10-20T12:55:32.823847
21322122;success;approve;looks_ok;2025-10-20T12:55:33.058117
21322123;success;approve;looks_ok;2025-10-20T12:55:33.292159
21322124;success;deny;high_value_rapid_tx;2025-10-20T12:55:33.533896
21322125;success;approve;looks_ok;2025-10-20T12:55:33.788630
21322126;success;approve;looks_ok;2025-10-20T12:55:34.049195
21322127;success;deny;previous_chargeback;2025-10-20T12:55:34.296592
21322128;success;approve;looks_ok;2025-10-20T12:55:34.557925
21322129;success;deny;previous_chargeback;2025-10-20T12:55:34.797332
21322130;success;approve;looks_ok;2025-10-20T12:55:35.047580
21322131;success;approve;looks_ok;2025-10-20T12:55:35.307564
21322132;success;approve;looks_ok;2025-10-20T12:55:35.553495
21322133;success;approve;looks_ok;2025-10-20T12:55:35.791441
21322134;success;deny;previous_chargeback;2025-10-20T12:55:36.030668
21322135;success;deny;previous_chargeback;2025-10-20T12:55:36.275909
21322136;success;approve;looks_ok;2025-10-20T12:55:36.533576
21322137;success;approve;looks_ok;2025-10-20T12:55:36.772086
21322138;success;deny;high_value_rapid_tx;2025-10-20T12:55:37.026869
21322139;success;approve;looks_ok;2025-10-20T12:55:37.269576
21322140;success;approve;looks_ok;2025-10-20T12:55:37.521993
21322141;success;deny;high_value_rapid_tx;2025-10-20T12:55:37.767705
21322142;success;approve;looks_ok;2025-10-20T12:55:38.020469
21322143;success;deny;high_value_rapid_tx;2025-10-20T12:55:38.284324
21322144;success;approve;looks_ok;2025-10-20T12:55:38.539478
21322145;success;deny;high_value_rapid_tx;2025-10-20T12:55:38.790856
21322146;success;approve;looks_ok;2025-10-20T12:55:39.026872
21322147;success;deny;high_value_rapid_tx;2025-10-20T12:55:39.279797
21322148;success;deny;high_value_rapid_tx;2025-10-20T12:55:39.539644
21322149;success;deny;high_value_rapid_tx;2025-10-20T12:55:39.788018
21322150;success;approve;looks_ok;2025-10-20T12:55:40.032026
21322151;success;approve;looks_ok;2025-10-20T12:55:40.269757
21322152;success;approve;looks_ok;2025-10-20T12:55:40.512165
21322153;success;approve;looks_ok;2025-10-20T12:55:40.747543
21322154;success;approve;looks_ok;2025-10-20T12:55:40.998337
21322155;success;approve;looks_ok;2025-10-20T12:55:41.241940
21322156;success;approve;looks_ok;2025-10-20T12:55:41.484587
21322157;success;deny;previous_chargeback;2025-10-20T12:55:41.752242
21322158;success;deny;previous_chargeback;2025-10-20T12:55:42.017995
21322159;success;approve;looks_ok;2025-10-20T12:55:42.270947
21322160;success;approve;looks_ok;2025-10-20T12:55:42.513497
21322161;success;approve;looks_ok;2025-10-20T12:55:42.760284
21322162;success;deny;previous_chargeback;2025-10-20T12:55:43.008023
21322163;success;approve;looks_ok;2025-10-20T12:55:43.251404
21322164;success;approve;looks_ok;2025-10-20T12:55:43.505878
21322165;success;approve;looks_ok;2025-10-20T12:55:43.768291
21322166;success;deny;high_value_rapid_tx;2025-10-20T12:55:44.026759
21322167;success;approve;looks_ok;2025-10-20T12:55:44.276236
21322168;success;deny;high_value_rapid_tx;2025-10-20T12:55:44.529447
21322169;success;approve;looks_ok;2025-10-20T12:55:44.765418
21322170;success;approve;looks_ok;2025-10-20T12:55:45.011700
21322171;success;approve;looks_ok;2025-10-20T12:55:45.249115
21322172;success;deny;high_value_rapid_tx;2025-10-20T12:55:45.499217
21322173;success;deny;high_value_rapid_tx;2025-10-20T12:55:45.752124
21322174;success;approve;looks_ok;2025-10-20T12:55:46.005950
21322175;success;deny;previous_chargeback;2025-10-20T12:55:46.263751
21322176;success;approve;looks_ok;2025-10-20T12:55:46.500735
21322177;success;deny;previous_chargeback;2025-10-20T12:55:46.749027
21322178;success;approve;looks_ok;2025-10-20T12:55:47.010490
21322179;success;approve;looks_ok;2025-10-20T12:55:47.254749
21322180;success;deny;previous_chargeback;2025-10-20T12:55:47.494732
21322181;success;deny;previous_chargeback;2025-10-20T12:55:47.744998
21322182;success;approve;looks_ok;2025-10-20T12:55:47.987440
21322183;success;approve;looks_ok;2025-10-20T12:55:48.231757
21322184;success;deny;high_value_rapid_tx;2025-10-20T12:55:48.477077
21322185;success;approve;looks_ok;2025-10-20T12:55:48.718475
21322186;success;deny;high_value_rapid_tx;2025-10-20T12:55:48.969974
21322187;success;deny;high_value_rapid_tx;2025-10-20T12:55:49.216106
21322188;success;deny;high_value_rapid_tx;2025-10-20T12:55:49.461218
21322189;success;deny;previous_chargeback;2025-10-20T12:55:49.713633
21322190;success;approve;looks_ok;2025-10-20T12:55:49.974079
21322191;success;approve;looks_ok;2025-10-20T12:55:50.231250
21322192;success;approve;looks_ok;2025-10-20T12:55:50.467537
21322193;success;deny;high_value_rapid_tx;2025-10-20T12:55:50.718521
21322194;success;approve;looks_ok;2025-10-20T12:55:50.960244
21322195;success;approve;looks_ok;2025-10-20T12:55:51.222402
21322196;success;approve;looks_ok;2025-10-20T12:55:51.475027
21322197;success;approve;looks_ok;2025-10-20T12:55:51.722538
21322198;success;deny;previous_chargeback;2025-10-20T12:55:51.968547
21322199;success;deny;previous_chargeback;2025-10-20T12:55:52.215493
21322200;success;deny;previous_chargeback;2025-10-20T12:55:52.480702
21322201;success;deny;previous_chargeback;2025-10-20T12:55:52.751264
21322202;success;approve;looks_ok;2025-10-20T12:55:53.002657
21322203;success;approve;looks_ok;2025-10-20T12:55:53.272358
21322204;success;approve;looks_ok;2025-10-20T12:55:53.526624
21322205;success;approve;looks_ok;2025-10-20T12:55:53.778246
21322206;success;approve;looks_ok;2025-10-20T12:55:54.022398
21322207;success;approve;looks_ok;2025-10-20T12:55:54.303695
21322208;success;approve;looks_ok;2025-10-20T12:55:54.549208
21322209;success;approve;looks_ok;2025-10-20T12:55:54.798725
21322210;success;deny;high_value_rapid_tx;2025-10-20T12:55:55.042273
21322211;success;approve;looks_ok;2025-10-20T12:55:55.303956
21322212;success;deny;previous_chargeback;2025-10-20T12:55:55.561989
21322213;success;approve;looks_ok;2025-10-20T12:55:55.824661
21322214;success;deny;previous_chargeback;2025-10-20T12:55:56.081175
21322215;success;approve;looks_ok;2025-10-20T12:55:56.322095
21322216;success;approve;looks_ok;2025-10-20T12:55:56.560380
21322217;success;deny;high_value_rapid_tx;2025-10-20T12:55:56.848624
21322218;success;deny;previous_chargeback;2025-10-20T12:55:57.091905
21322219;success;deny;high_value_rapid_tx;2025-10-20T12:55:57.359972
21322220;success;deny;high_value_rapid_tx;2025-10-20T12:55:57.610383
21322221;success;deny;previous_chargeback;2025-10-20T12:55:57.864823
21322222;success;deny;high_value_rapid_tx;2025-10-20T12:55:58.130669
21322223;success;approve;looks_ok;2025-10-20T12:55:58.373426
21322224;success;approve;looks_ok;2025-10-20T12:55:58.632836
21322225;success;deny;previous_chargeback;2025-10-20T12:55:58.894201
21322226;success;deny;high_value_rapid_tx;2025-10-20T12:55:59.148269
21322227;success;approve;looks_ok;2025-10-20T12:55:59.396553
21322228;success;approve;looks_ok;2025-10-20T12:55:59.655760
21322229;success;approve;looks_ok;2025-10-20T12:55:59.911516
21322230;success;approve;looks_ok;2025-10-20T12:56:00.154448
21322231;success;approve;looks_ok;2025-10-20T12:56:00.416958
21322232;success;deny;previous_chargeback;2025-10-20T12:56:00.669375
21322233;success;approve;looks_ok;2025-10-20T12:56:00.927019
21322234;success;approve;looks_ok;2025-10-20T12:56:01.180499
21322235;success;deny;high_value_rapid_tx;2025-10-20T12:56:01.446199
21322236;success;deny;high_value_rapid_tx;2025-10-20T12:56:01.699748
21322237;success;approve;looks_ok;2025-10-20T12:56:01.959392
21322238;success;deny;high_value_rapid_tx;2025-10-20T12:56:02.228400
21322239;success;approve;looks_ok;2025-10-20T12:56:02.479347
21322240;success;approve;looks_ok;2025-10-20T12:56:02.719848
21322241;success;approve;looks_ok;2025-10-20T12:56:02.970143
21322242;success;approve;looks_ok;2025-10-20T12:56:03.223589
21322243;success;approve;looks_ok;2025-10-20T12:56:03.480671
21322244;success;approve;looks_ok;2025-10-20T12:56:03.730949
21322245;success;deny;previous_chargeback;2025-10-20T12:56:03.999870
21322246;success;approve;looks_ok;2025-10-20T12:56:04.256074
21322247;success;approve;looks_ok;2025-10-20T12:56:04.498073
21322248;success;approve;looks_ok;2025-10-20T12:56:04.756011
21322249;success;deny;high_value_rapid_tx;2025-10-20T12:56:05.005173
21322250;success;approve;looks_ok;2025-10-20T12:56:05.263558
21322251;success;deny;high_value_rapid_tx;2025-10-20T12:56:05.517768
21322252;success;approve;looks_ok;2025-10-20T12:56:05.762996
21322253;success;deny;high_value_rapid_tx;2025-10-20T12:56:06.017034
21322254;success;approve;looks_ok;2025-10-20T12:56:06.258873
21322255;success;deny;high_value_rapid_tx;2025-10-20T12:56:06.517008
21322256;success;approve;looks_ok;2025-10-20T12:56:06.762426
21322257;success;deny;high_value_rapid_tx;2025-10-20T12:56:07.016670
21322258;success;deny;high_value_rapid_tx;2025-10-20T12:56:07.276871
21322259;success;deny;previous_chargeback;2025-10-20T12:56:07.523706
21322260;success;deny;high_value_rapid_tx;2025-10-20T12:56:07.779189
21322261;success;approve;looks_ok;2025-10-20T12:56:08.025748
21322262;success;deny;previous_chargeback;2025-10-20T12:56:08.287001
21322263;success;approve;looks_ok;2025-10-20T12:56:08.527374
21322264;success;approve;looks_ok;2025-10-20T12:56:08.783292
21322265;success;approve;looks_ok;2025-10-20T12:56:09.070813
21322266;success;approve;looks_ok;2025-10-20T12:56:09.318026
21322267;success;approve;looks_ok;2025-10-20T12:56:09.568149
21322268;success;approve;looks_ok;2025-10-20T12:56:09.827273
21322269;success;approve;looks_ok;2025-10-20T12:56:10.075155
21322270;success;deny;high_value_rapid_tx;2025-10-20T12:56:10.335925
21322271;success;approve;looks_ok;2025-10-20T12:56:10.599736
21322272;success;approve;looks_ok;2025-10-20T12:56:10.852242
21322273;success;deny;high_value_rapid_tx;2025-10-20T12:56:11.105568
21322274;success;approve;looks_ok;2025-10-20T12:56:11.357660
21322275;success;deny;high_value_rapid_tx;2025-10-20T12:56:11.608039
21322276;success;approve;looks_ok;2025-10-20T12:56:11.857940
21322277;success;approve;looks_ok;2025-10-20T12:56:12.102389
21322278;success;approve;looks_ok;2025-10-20T12:56:12.356439
21322279;success;approve;looks_ok;2025-10-20T12:56:12.615452
21322280;success;approve;looks_ok;2025-10-20T12:56:12.875131
21322281;success;approve;looks_ok;2025-10-20T12:56:13.125383
21322282;success;approve;looks_ok;2025-10-20T12:56:13.378971
21322283;success;approve;looks_ok;2025-10-20T12:56:13.627759
21322284;success;deny;high_value_rapid_tx;2025-10-20T12:56:13.870934
21322285;success;approve;looks_ok;2025-10-20T12:56:14.124207
21322286;success;approve;looks_ok;2025-10-20T12:56:14.378281
21322287;success;approve;looks_ok;2025-10-20T12:56:14.641164
21322288;success;approve;looks_ok;2025-10-20T12:56:14.879290
21322289;success;deny;high_value_rapid_tx;2025-10-20T12:56:15.149982
21322290;success;deny;high_value_rapid_tx;2025-10-20T12:56:15.409550
21322291;success;approve;looks_ok;2025-10-20T12:56:15.656139
21322292;success;approve;looks_ok;2025-10-20T12:56:15.917845
21322293;success;approve;looks_ok;2025-10-20T12:56:16.177704
21322294;success;approve;looks_ok;2025-10-20T12:56:16.430413
21322295;success;approve;looks_ok;2025-10-20T12:56:16.675179
21322296;success;deny;previous_chargeback;2025-10-20T12:56:16.941807
21322297;success;approve;looks_ok;2025-10-20T12:56:17.200747
21322298;success;approve;looks_ok;2025-10-20T12:56:17.450496
21322299;success;approve;looks_ok;2025-10-20T12:56:17.704376
21322300;success;approve;looks_ok;2025-10-20T12:56:17.967642
21322301;success;approve;looks_ok;2025-10-20T12:56:18.213779
21322302;success;approve;looks_ok;2025-10-20T12:56:18.465230
21322303;success;approve;looks_ok;2025-10-20T12:56:18.725135
21322304;success;approve;looks_ok;2025-10-20T12:56:18.978307
21322305;success;approve;looks_ok;2025-10-20T12:56:19.219770
21322306;success;approve;looks_ok;2025-10-20T12:56:19.469233
21322307;success;approve;looks_ok;2025-10-20T12:56:19.722206
21322308;success;approve;looks_ok;2025-10-20T12:56:19.969636
21322309;success;deny;high_value_rapid_tx;2025-10-20T12:56:20.226136
21322310;success;approve;looks_ok;2025-10-20T12:56:20.490507
21322311;success;deny;previous_chargeback;2025-10-20T12:56:20.759813
21322312;success;deny;high_value_rapid_tx;2025-10-20T12:56:21.026342
21322313;success;approve;looks_ok;2025-10-20T12:56:21.271460
21322314;success;approve;looks_ok;2025-10-20T12:56:21.523413
21322315;success;approve;looks_ok;2025-10-20T12:56:21.768343
21322316;success;approve;looks_ok;2025-10-20T12:56:22.019378
21322317;success;deny;high_value_rapid_tx;2025-10-20T12:56:22.271798
21322318;success;deny;high_value_rapid_tx;2025-10-20T12:56:22.529133
21322319;success;approve;looks_ok;2025-10-20T12:56:22.788036
21322320;success;approve;looks_ok;2025-10-20T12:56:23.026291
21322321;success;deny;high_value_rapid_tx;2025-10-20T12:56:23.296068
21322322;success;deny;high_value_rapid_tx;2025-10-20T12:56:23.554164
21322323;success;approve;looks_ok;2025-10-20T12:56:23.805468
21322324;success;approve;looks_ok;2025-10-20T12:56:24.059975
21322325;success;approve;looks_ok;2025-10-20T12:56:24.297406
21322326;success;approve;looks_ok;2025-10-20T12:56:24.549931
21322327;success;approve;looks_ok;2025-10-20T12:56:24.808957
21322328;success;deny;high_value_rapid_tx;2025-10-20T12:56:25.062581
21322329;success;approve;looks_ok;2025-10-20T12:56:25.312433
21322330;success;approve;looks_ok;2025-10-20T12:56:25.573424
21322331;success;deny;high_value_rapid_tx;2025-10-20T12:56:25.830527
21322332;success;approve;looks_ok;2025-10-20T12:56:26.088124
21322333;success;approve;looks_ok;2025-10-20T12:56:26.343626
21322334;success;approve;looks_ok;2025-10-20T12:56:26.599055
21322335;success;approve;looks_ok;2025-10-20T12:56:26.840246
21322336;success;approve;looks_ok;2025-10-20T12:56:27.081127
21322337;success;approve;looks_ok;2025-10-20T12:56:27.335621
21322338;success;deny;high_value_rapid_tx;2025-10-20T12:56:27.596108
21322339;success;approve;looks_ok;2025-10-20T12:56:27.846788
21322340;success;approve;looks_ok;2025-10-20T12:56:28.090187
21322341;success;deny;previous_chargeback;2025-10-20T12:56:28.360434
21322342;success;approve;looks_ok;2025-10-20T12:56:28.625405
21322343;success;approve;looks_ok;2025-10-20T12:56:28.875870
21322344;success;approve;looks_ok;2025-10-20T12:56:29.125849
21322345;success;deny;previous_chargeback;2025-10-20T12:56:29.376410
21322346;success;approve;looks_ok;2025-10-20T12:56:29.633215
21322347;success;approve;looks_ok;2025-10-20T12:56:29.878388
21322348;success;approve;looks_ok;2025-10-20T12:56:30.138670
21322349;success;deny;previous_chargeback;2025-10-20T12:56:30.400346
21322350;success;approve;looks_ok;2025-10-20T12:56:30.673375
21322351;success;deny;previous_chargeback;2025-10-20T12:56:30.936267
21322352;success;deny;high_value_rapid_tx;2025-10-20T12:56:31.185688
21322353;success;approve;looks_ok;2025-10-20T12:56:31.431560
21322354;success;approve;looks_ok;2025-10-20T12:56:31.671786
21322355;success;approve;looks_ok;2025-10-20T12:56:31.923609
21322356;success;approve;looks_ok;2025-10-20T12:56:32.172426
21322357;success;deny;high_value_rapid_tx;2025-10-20T12:56:32.436657
21322358;success;approve;looks_ok;2025-10-20T12:56:32.693058
21322359;success;approve;looks_ok;2025-10-20T12:56:32.947698
21322360;success;deny;high_value_rapid_tx;2025-10-20T12:56:33.217982
21322361;success;approve;looks_ok;2025-10-20T12:56:33.462571
21322362;success;deny;high_value_rapid_tx;2025-10-20T12:56:33.724910
21322363;success;approve;looks_ok;2025-10-20T12:56:33.977999
21322364;success;approve;looks_ok;2025-10-20T12:56:34.243509
21322365;success;approve;looks_ok;2025-10-20T12:56:34.498610
21322366;success;approve;looks_ok;2025-10-20T12:56:34.739677
21322367;success;approve;looks_ok;2025-10-20T12:56:34.993921
21322368;success;approve;looks_ok;2025-10-20T12:56:35.246560
21322369;success;approve;looks_ok;2025-10-20T12:56:35.511864
21322370;success;approve;looks_ok;2025-10-20T12:56:35.765126
21322371;success;approve;looks_ok;2025-10-20T12:56:36.009107
21322372;success;approve;looks_ok;2025-10-20T12:56:36.265874
21322373;success;approve;looks_ok;2025-10-20T12:56:36.520532
21322374;success;approve;looks_ok;2025-10-20T12:56:36.768213
21322375;success;deny;high_value_rapid_tx;2025-10-20T12:56:37.014094
21322376;success;approve;looks_ok;2025-10-20T12:56:37.263979
21322377;success;deny;high_value_rapid_tx;2025-10-20T12:56:37.513998
21322378;success;approve;looks_ok;2025-10-20T12:56:37.766684
21322379;success;deny;previous_chargeback;2025-10-20T12:56:38.019633
21322380;success;approve;looks_ok;2025-10-20T12:56:38.265478
21322381;success;approve;looks_ok;2025-10-20T12:56:38.527461
21322382;success;approve;looks_ok;2025-10-20T12:56:38.784058
21322383;success;approve;looks_ok;2025-10-20T12:56:39.024556
21322384;success;deny;high_value_rapid_tx;2025-10-20T12:56:39.287349
21322385;success;approve;looks_ok;2025-10-20T12:56:39.539962
21322386;success;approve;looks_ok;2025-10-20T12:56:39.805416
21322387;success;approve;looks_ok;2025-10-20T12:56:40.058895
21322388;success;approve;looks_ok;2025-10-20T12:56:40.314678
21322389;success;approve;looks_ok;2025-10-20T12:56:40.555107
21322390;success;approve;looks_ok;2025-10-20T12:56:40.813047
21322391;success;approve;looks_ok;2025-10-20T12:56:41.065560
21322392;success;deny;high_value_rapid_tx;2025-10-20T12:56:41.317015
21322393;success;approve;looks_ok;2025-10-20T12:56:41.580267
21322394;success;approve;looks_ok;2025-10-20T12:56:41.823902
21322395;success;approve;looks_ok;2025-10-20T12:56:42.074096
21322396;success;approve;looks_ok;2025-10-20T12:56:42.324985
21322397;success;approve;looks_ok;2025-10-20T12:56:42.585577
21322398;success;deny;high_value_rapid_tx;2025-10-20T12:56:42.841208
